Airline,Date_of_Journey,Source,Destination,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,2019-05-21,Kolkata,Banglore,08:25:00,08:15:00,1430.0,1,No Info,13941
IndiGo,2019-03-09,Delhi,Cochin,05:05:00,10:05:00,300.0,1,No Info,8147
IndiGo,2019-05-18,Kolkata,Banglore,14:25:00,16:55:00,150.0,0,No Info,5224
Multiple Carriers,2019-06-09,Delhi,Cochin,13:00:00,21:00:00,480.0,1,No Info,13587
IndiGo,2019-06-09,Kolkata,Banglore,22:15:00,00:50:00,155.0,0,No Info,5224
Multiple Carriers,2019-03-27,Delhi,Cochin,11:30:00,19:15:00,465.0,1,No Info,6732
IndiGo,2019-05-15,Delhi,Cochin,16:00:00,21:00:00,300.0,1,No Info,6069
Jet Airways,2019-05-18,Delhi,Cochin,09:40:00,12:35:00,1615.0,2,No Info,15129
Multiple Carriers,2019-03-03,Delhi,Cochin,17:50:00,01:35:00,465.0,2,No Info,24528
SpiceJet,2019-05-01,Kolkata,Banglore,06:55:00,09:30:00,155.0,0,No check-in baggage included,3841
IndiGo,2019-05-09,Kolkata,Banglore,15:30:00,18:05:00,155.0,0,No Info,4804
Air India,2019-05-01,Kolkata,Banglore,16:50:00,13:45:00,1255.0,2,No Info,16372
Air Asia,2019-04-24,Kolkata,Banglore,10:20:00,12:55:00,155.0,0,No Info,4409
Jet Airways,2019-06-27,Mumbai,Hyderabad,02:55:00,04:20:00,85.0,0,In-flight meal not included,3210
Multiple Carriers,2019-03-06,Delhi,Cochin,08:55:00,18:50:00,595.0,1,No Info,15411
Jet Airways,2019-06-01,Delhi,Cochin,06:45:00,04:25:00,1300.0,2,In-flight meal not included,10919
Jet Airways,2019-06-27,Delhi,Cochin,22:50:00,04:25:00,335.0,1,In-flight meal not included,12898
Jet Airways,2019-06-24,Delhi,Cochin,07:05:00,12:35:00,330.0,1,No Info,14924
Multiple Carriers,2019-03-09,Delhi,Cochin,06:00:00,19:45:00,825.0,1,No Info,13941
IndiGo,2019-03-03,Banglore,New Delhi,01:30:00,04:15:00,165.0,0,No Info,6860
SpiceJet,2019-03-15,Kolkata,Banglore,17:15:00,19:45:00,150.0,0,No check-in baggage included,3815
Jet Airways,2019-05-12,Kolkata,Banglore,16:30:00,22:35:00,365.0,1,In-flight meal not included,10844
Vistara,2019-06-09,Banglore,Delhi,09:45:00,12:35:00,170.0,0,No Info,4668
IndiGo,2019-04-03,Kolkata,Banglore,17:15:00,19:50:00,155.0,0,No Info,4174
Air India,2019-03-03,Delhi,Cochin,22:00:00,19:15:00,1275.0,2,No Info,22096
Jet Airways,2019-03-21,Banglore,New Delhi,07:00:00,13:15:00,375.0,1,In-flight meal not included,7832
Multiple Carriers,2019-03-21,Delhi,Cochin,08:00:00,21:00:00,780.0,1,No Info,6883
SpiceJet,2019-03-21,Chennai,Kolkata,09:30:00,12:05:00,155.0,0,No Info,3384
Vistara,2019-03-09,Banglore,New Delhi,19:40:00,22:20:00,160.0,0,No Info,7450
Jet Airways,2019-05-01,Kolkata,Banglore,20:00:00,04:40:00,520.0,1,In-flight meal not included,8586
Air India,2019-03-01,Banglore,New Delhi,22:00:00,23:20:00,1520.0,1,Change airports,14305
IndiGo,2019-05-18,Delhi,Cochin,16:00:00,21:00:00,300.0,1,No Info,6069
SpiceJet,2019-05-15,Banglore,Delhi,05:55:00,08:35:00,160.0,0,No check-in baggage included,3257
IndiGo,2019-06-01,Banglore,Delhi,04:00:00,06:50:00,170.0,0,No Info,3943
IndiGo,2019-05-06,Kolkata,Banglore,17:35:00,22:15:00,280.0,1,No Info,5699
Jet Airways,2019-05-06,Kolkata,Banglore,08:25:00,16:20:00,475.0,1,No Info,14781
Jet Airways,2019-06-27,Delhi,Cochin,21:25:00,12:35:00,910.0,2,In-flight meal not included,11507
Air Asia,2019-04-27,Delhi,Cochin,16:45:00,07:10:00,865.0,1,No Info,6451
Jet Airways,2019-06-12,Delhi,Cochin,13:00:00,12:35:00,1415.0,1,In-flight meal not included,10262
Jet Airways,2019-06-03,Delhi,Cochin,19:15:00,12:35:00,1040.0,1,No Info,14714
Jet Airways,2019-05-27,Delhi,Cochin,22:50:00,19:00:00,1210.0,1,In-flight meal not included,12898
Multiple Carriers,2019-05-21,Delhi,Cochin,08:45:00,19:15:00,630.0,1,No Info,8266
SpiceJet,2019-03-06,Delhi,Cochin,08:45:00,13:15:00,270.0,1,No Info,8488
IndiGo,2019-03-27,Delhi,Cochin,18:35:00,01:35:00,420.0,1,No Info,8574
Multiple Carriers,2019-06-01,Delhi,Cochin,10:35:00,19:00:00,505.0,1,No Info,11200
Air India,2019-03-18,Banglore,New Delhi,06:45:00,10:35:00,1670.0,2,No Info,12305
Jet Airways,2019-04-01,Kolkata,Banglore,20:00:00,23:35:00,1655.0,1,No Info,12681
Jet Airways,2019-05-18,Kolkata,Banglore,05:45:00,04:40:00,1375.0,1,No Info,13941
Jet Airways,2019-06-09,Delhi,Cochin,14:00:00,19:00:00,300.0,1,No Info,14714
SpiceJet,2019-05-03,Kolkata,Banglore,17:10:00,19:40:00,150.0,0,No check-in baggage included,3841
Jet Airways,2019-03-06,Banglore,New Delhi,22:50:00,20:20:00,1290.0,1,No Info,17471
Jet Airways,2019-06-15,Delhi,Cochin,20:00:00,12:35:00,995.0,2,No Info,14300
Jet Airways,2019-05-27,Delhi,Cochin,05:30:00,04:25:00,1375.0,2,No Info,15129
IndiGo,2019-03-01,Delhi,Cochin,04:55:00,21:20:00,985.0,2,No Info,10278
IndiGo,2019-03-27,Delhi,Cochin,11:30:00,01:35:00,845.0,1,No Info,6206
IndiGo,2019-04-03,Kolkata,Banglore,06:15:00,10:30:00,255.0,1,No Info,4226
Vistara,2019-04-09,Banglore,Delhi,09:45:00,12:35:00,170.0,0,No Info,5403
Jet Airways,2019-05-21,Delhi,Cochin,09:35:00,12:35:00,1620.0,2,In-flight meal not included,12719
Jet Airways,2019-06-27,Delhi,Cochin,22:50:00,12:35:00,825.0,1,In-flight meal not included,10262
Multiple Carriers,2019-03-21,Delhi,Cochin,13:00:00,01:35:00,755.0,1,No Info,8098
IndiGo,2019-05-18,Delhi,Cochin,14:25:00,17:40:00,195.0,0,No Info,6015
Multiple Carriers,2019-06-06,Delhi,Cochin,10:00:00,01:30:00,930.0,1,No Info,13377
SpiceJet,2019-04-27,Banglore,Delhi,21:10:00,00:05:00,175.0,0,No Info,3971
Jet Airways,2019-06-06,Delhi,Cochin,09:40:00,19:00:00,560.0,2,In-flight meal not included,10368
IndiGo,2019-05-18,Kolkata,Banglore,19:20:00,23:45:00,265.0,1,No Info,3717
SpiceJet,2019-04-24,Kolkata,Banglore,22:20:00,00:40:00,140.0,0,No Info,3873
SpiceJet,2019-03-01,Kolkata,Banglore,09:00:00,11:30:00,150.0,0,No Info,5515
Jet Airways,2019-03-27,Delhi,Cochin,19:10:00,04:25:00,555.0,2,In-flight meal not included,8456
Jet Airways,2019-03-15,Mumbai,Hyderabad,07:10:00,08:35:00,85.0,0,No Info,8040
Jet Airways,2019-03-27,Mumbai,Hyderabad,02:55:00,04:25:00,90.0,0,No Info,5678
Jet Airways,2019-06-01,Banglore,Delhi,15:15:00,18:10:00,175.0,0,In-flight meal not included,7229
SpiceJet,2019-06-06,Banglore,Delhi,21:10:00,00:05:00,175.0,0,No check-in baggage included,3257
Jet Airways,2019-05-15,Mumbai,Hyderabad,19:35:00,21:05:00,90.0,0,In-flight meal not included,2228
Multiple Carriers,2019-05-27,Delhi,Cochin,07:30:00,19:00:00,690.0,1,No Info,11264
IndiGo,2019-05-27,Kolkata,Banglore,11:30:00,14:05:00,155.0,0,No Info,5224
Air India,2019-06-01,Delhi,Cochin,17:40:00,23:00:00,320.0,1,No Info,7384
IndiGo,2019-04-06,Kolkata,Banglore,15:30:00,18:05:00,155.0,0,No Info,4174
IndiGo,2019-04-15,Delhi,Cochin,14:25:00,17:40:00,195.0,0,No Info,6015
Jet Airways,2019-06-03,Delhi,Cochin,17:30:00,19:00:00,1530.0,1,No Info,14714
Jet Airways,2019-05-27,Delhi,Cochin,22:50:00,12:35:00,825.0,1,In-flight meal not included,12898
SpiceJet,2019-03-21,Kolkata,Banglore,06:55:00,09:35:00,160.0,0,No check-in baggage included,3815
Jet Airways,2019-05-24,Kolkata,Banglore,14:05:00,04:40:00,875.0,1,No Info,13731
Air India,2019-05-15,Delhi,Cochin,09:45:00,09:25:00,1420.0,2,No Info,10975
Vistara,2019-03-18,Banglore,New Delhi,19:40:00,22:20:00,160.0,0,No Info,12123
Jet Airways,2019-03-21,Banglore,New Delhi,11:40:00,11:25:00,1425.0,1,In-flight meal not included,7832
Jet Airways,2019-05-06,Kolkata,Banglore,06:30:00,16:20:00,590.0,1,In-flight meal not included,10844
Multiple Carriers,2019-03-01,Delhi,Cochin,00:20:00,13:20:00,780.0,1,No Info,29528
Jet Airways,2019-06-03,Mumbai,Hyderabad,10:20:00,11:50:00,90.0,0,No Info,8040
Multiple Carriers,2019-06-03,Delhi,Cochin,03:50:00,19:00:00,910.0,1,No Info,12192
IndiGo,2019-06-24,Kolkata,Banglore,17:15:00,19:50:00,155.0,0,No Info,4804
Jet Airways,2019-06-09,Delhi,Cochin,09:00:00,12:35:00,1655.0,1,In-flight meal not included,10262
IndiGo,2019-05-09,Delhi,Cochin,07:30:00,21:00:00,810.0,1,No Info,7191
SpiceJet,2019-05-03,Mumbai,Hyderabad,22:45:00,00:15:00,90.0,0,No Info,2227
Jet Airways,2019-04-01,Kolkata,Banglore,10:20:00,17:35:00,435.0,1,In-flight meal not included,6077
Air India,2019-04-01,Banglore,Delhi,13:20:00,16:10:00,170.0,0,No Info,5911
Jet Airways,2019-05-27,Delhi,Cochin,13:00:00,19:00:00,360.0,1,No Info,16079
Multiple Carriers,2019-06-12,Delhi,Cochin,10:00:00,19:15:00,555.0,1,No Info,14848
Air India,2019-05-27,Kolkata,Banglore,20:45:00,23:20:00,155.0,0,No Info,4145
Air Asia,2019-06-12,Delhi,Cochin,07:55:00,22:25:00,870.0,1,No Info,6152
Jet Airways,2019-03-24,Kolkata,Banglore,16:55:00,19:40:00,1605.0,1,In-flight meal not included,11134
Jet Airways,2019-03-01,Banglore,New Delhi,08:55:00,00:45:00,950.0,1,No Info,26890
IndiGo,2019-06-24,Chennai,Kolkata,13:15:00,15:35:00,140.0,0,No Info,3597
Air India,2019-06-09,Delhi,Cochin,05:55:00,07:40:00,1545.0,2,No Info,10493
Jet Airways,2019-05-09,Kolkata,Banglore,14:05:00,08:15:00,1090.0,1,In-flight meal not included,7757
GoAir,2019-06-18,Banglore,Delhi,20:55:00,23:40:00,165.0,0,No Info,3419
Vistara,2019-06-09,Delhi,Cochin,14:40:00,17:50:00,190.0,0,No Info,6216
Multiple Carriers,2019-06-09,Delhi,Cochin,09:45:00,22:30:00,765.0,1,No Info,9646
GoAir,2019-06-15,Delhi,Cochin,10:35:00,19:35:00,540.0,1,No Info,4959
Air India,2019-03-09,Banglore,New Delhi,11:05:00,09:15:00,1330.0,1,No Info,11077
Jet Airways,2019-06-09,Delhi,Cochin,22:50:00,19:00:00,1210.0,1,In-flight meal not included,10262
Air India,2019-05-18,Delhi,Cochin,13:20:00,07:40:00,1100.0,2,No Info,13801
SpiceJet,2019-04-09,Delhi,Cochin,06:05:00,11:20:00,315.0,1,No Info,5351
Jet Airways,2019-03-21,Delhi,Cochin,17:30:00,04:25:00,655.0,1,In-flight meal not included,5963
Multiple Carriers,2019-06-06,Delhi,Cochin,09:15:00,19:00:00,585.0,1,No Info,11622
Multiple Carriers,2019-06-24,Delhi,Cochin,10:20:00,19:15:00,535.0,1,In-flight meal not included,7268
Jet Airways,2019-05-09,Delhi,Cochin,09:40:00,19:00:00,560.0,2,In-flight meal not included,13029
IndiGo,2019-06-09,Delhi,Cochin,07:35:00,16:10:00,515.0,1,No Info,6442
Jet Airways,2019-06-12,Kolkata,Banglore,14:05:00,04:40:00,875.0,1,No Info,12739
IndiGo,2019-04-06,Banglore,Delhi,23:30:00,02:20:00,170.0,0,No Info,4591
IndiGo,2019-05-15,Delhi,Cochin,16:00:00,01:30:00,570.0,1,No Info,7923
IndiGo,2019-06-03,Banglore,Delhi,01:30:00,04:15:00,165.0,0,No Info,3943
Jet Airways,2019-03-21,Banglore,New Delhi,05:45:00,21:20:00,935.0,1,In-flight meal not included,7832
Air India,2019-06-12,Delhi,Cochin,17:20:00,09:25:00,965.0,1,No Info,7480
Air India,2019-05-24,Kolkata,Banglore,10:00:00,05:25:00,1165.0,2,No Info,15422
Jet Airways,2019-05-12,Kolkata,Banglore,20:00:00,08:15:00,735.0,1,No Info,13941
Jet Airways,2019-05-01,Delhi,Cochin,19:10:00,19:00:00,1430.0,2,No Info,15129
IndiGo,2019-06-12,Delhi,Cochin,21:50:00,03:35:00,345.0,1,No Info,5775
Jet Airways,2019-03-09,Delhi,Cochin,05:40:00,04:25:00,1365.0,2,No Info,14861
Jet Airways,2019-03-12,Banglore,New Delhi,18:55:00,13:15:00,1100.0,1,No Info,13817
Air India,2019-05-15,Kolkata,Banglore,09:25:00,17:20:00,1915.0,2,No Info,13616
Jet Airways,2019-04-01,Kolkata,Banglore,06:30:00,19:50:00,800.0,1,No Info,12681
Jet Airways,2019-06-27,Banglore,Delhi,18:55:00,22:00:00,185.0,0,In-flight meal not included,7229
IndiGo,2019-04-15,Kolkata,Banglore,20:20:00,22:55:00,155.0,0,No Info,4174
Multiple Carriers,2019-03-06,Delhi,Cochin,09:00:00,21:00:00,720.0,1,In-flight meal not included,15136
SpiceJet,2019-05-21,Kolkata,Banglore,22:20:00,00:40:00,140.0,0,No Info,3873
Jet Airways,2019-05-12,Kolkata,Banglore,06:30:00,04:40:00,1330.0,1,In-flight meal not included,8586
Jet Airways,2019-04-09,Delhi,Cochin,11:40:00,19:00:00,440.0,2,No Info,15439
Vistara,2019-05-09,Kolkata,Banglore,20:20:00,10:45:00,865.0,1,No Info,8452
Jet Airways,2019-03-18,Banglore,New Delhi,14:05:00,19:10:00,305.0,1,In-flight meal not included,13502
Multiple Carriers,2019-03-27,Delhi,Cochin,10:00:00,21:00:00,660.0,1,No Info,6883
Multiple Carriers,2019-03-03,Delhi,Cochin,13:00:00,01:35:00,755.0,1,No Info,17493
Jet Airways,2019-05-06,Kolkata,Banglore,08:25:00,20:45:00,740.0,1,No Info,14388
Jet Airways,2019-04-01,Kolkata,Banglore,08:25:00,19:50:00,685.0,1,No Info,12681
Jet Airways,2019-05-01,Kolkata,Banglore,16:30:00,22:35:00,365.0,1,No Info,14781
IndiGo,2019-03-03,Delhi,Cochin,07:30:00,15:30:00,480.0,1,No Info,14871
Jet Airways,2019-03-21,Banglore,New Delhi,05:45:00,15:15:00,570.0,1,In-flight meal not included,7832
Jet Airways,2019-06-01,Delhi,Cochin,09:40:00,04:25:00,1125.0,2,No Info,13014
IndiGo,2019-03-03,Mumbai,Hyderabad,06:20:00,07:45:00,85.0,0,No Info,4784
Air India,2019-03-09,Banglore,New Delhi,21:10:00,23:55:00,165.0,0,No Info,7591
Jet Airways,2019-03-21,Banglore,New Delhi,20:35:00,11:25:00,890.0,1,In-flight meal not included,7832
IndiGo,2019-04-18,Banglore,Delhi,06:05:00,08:50:00,165.0,0,No Info,4591
Air India,2019-05-24,Kolkata,Banglore,10:00:00,01:20:00,920.0,2,No Info,13873
Air India,2019-05-21,Kolkata,Banglore,07:00:00,20:25:00,805.0,1,No Info,11096
Jet Airways,2019-05-24,Kolkata,Banglore,14:05:00,23:35:00,570.0,1,No Info,14571
IndiGo,2019-06-03,Delhi,Cochin,06:50:00,22:30:00,940.0,1,No Info,7514
Jet Airways,2019-06-09,Delhi,Cochin,10:00:00,04:25:00,1105.0,1,In-flight meal not included,10262
IndiGo,2019-06-24,Chennai,Kolkata,19:35:00,21:55:00,140.0,0,No Info,3597
Jet Airways,2019-04-03,Delhi,Cochin,14:00:00,12:35:00,1355.0,1,In-flight meal not included,5177
IndiGo,2019-06-24,Delhi,Cochin,02:00:00,07:25:00,325.0,1,No Info,5636
Jet Airways,2019-06-03,Delhi,Cochin,09:35:00,12:35:00,1620.0,2,In-flight meal not included,11507
Air India,2019-03-01,Banglore,New Delhi,05:50:00,11:20:00,1770.0,4,Change airports,17686
Jet Airways,2019-05-27,Delhi,Cochin,19:30:00,04:25:00,535.0,2,No Info,15129
Jet Airways,2019-03-12,Banglore,New Delhi,18:55:00,10:25:00,930.0,1,No Info,13817
Jet Airways,2019-06-03,Delhi,Cochin,16:00:00,19:00:00,1620.0,1,No Info,14714
Jet Airways,2019-06-09,Kolkata,Banglore,18:55:00,19:50:00,1495.0,1,In-flight meal not included,10844
IndiGo,2019-03-18,Mumbai,Hyderabad,06:20:00,07:45:00,85.0,0,No Info,3342
Air India,2019-05-21,Kolkata,Banglore,16:50:00,13:45:00,1255.0,2,No Info,13484
Jet Airways,2019-06-06,Delhi,Cochin,11:30:00,19:00:00,450.0,1,No Info,14714
IndiGo,2019-06-15,Delhi,Cochin,17:30:00,01:30:00,480.0,1,No Info,5883
Air India,2019-05-21,Delhi,Cochin,13:20:00,07:40:00,1100.0,2,No Info,13538
Jet Airways,2019-03-03,Mumbai,Hyderabad,02:55:00,04:25:00,90.0,0,No Info,5678
IndiGo,2019-03-21,Banglore,New Delhi,13:00:00,15:50:00,170.0,0,No Info,5694
Air India,2019-06-01,Mumbai,Hyderabad,13:55:00,15:25:00,90.0,0,No Info,3625
Multiple Carriers,2019-06-06,Delhi,Cochin,07:05:00,21:00:00,835.0,1,No Info,13587
Jet Airways,2019-03-06,Mumbai,Hyderabad,19:50:00,16:50:00,1260.0,2,No Info,24210
Jet Airways,2019-06-24,Delhi,Cochin,15:00:00,12:35:00,1295.0,1,In-flight meal not included,10262
Air India,2019-05-12,Kolkata,Banglore,20:45:00,23:20:00,155.0,0,No Info,4880
Jet Airways,2019-06-12,Delhi,Cochin,05:30:00,19:00:00,810.0,2,No Info,13014
Jet Airways,2019-06-09,Delhi,Cochin,21:50:00,04:25:00,395.0,1,In-flight meal not included,10262
IndiGo,2019-04-03,Banglore,Delhi,01:30:00,04:15:00,165.0,0,No Info,3419
SpiceJet,2019-03-06,Chennai,Kolkata,09:30:00,12:05:00,155.0,0,No Info,7298
Multiple Carriers,2019-05-21,Delhi,Cochin,08:30:00,19:00:00,630.0,1,No Info,9627
Jet Airways,2019-06-12,Delhi,Cochin,20:55:00,04:25:00,450.0,1,In-flight meal not included,10262
Air India,2019-05-09,Delhi,Cochin,13:00:00,19:15:00,375.0,1,No Info,8372
Jet Airways,2019-05-27,Delhi,Cochin,15:00:00,19:00:00,1680.0,1,In-flight meal not included,12898
Jet Airways,2019-06-15,Delhi,Cochin,14:35:00,12:35:00,1320.0,2,No Info,13376
IndiGo,2019-06-03,Kolkata,Banglore,15:30:00,18:05:00,155.0,0,No Info,4804
Air India,2019-03-06,Delhi,Cochin,10:00:00,19:15:00,555.0,1,No Info,16439
IndiGo,2019-05-03,Mumbai,Hyderabad,02:35:00,04:05:00,90.0,0,No Info,2754
Jet Airways,2019-06-09,Delhi,Cochin,07:05:00,19:00:00,715.0,1,In-flight meal not included,10262
SpiceJet,2019-05-09,Banglore,Delhi,09:30:00,12:20:00,170.0,0,No Info,4991
SpiceJet,2019-04-06,Delhi,Cochin,17:55:00,22:50:00,295.0,1,No Info,4957
IndiGo,2019-06-27,Delhi,Cochin,11:25:00,01:30:00,845.0,1,No Info,5684
SpiceJet,2019-06-09,Delhi,Cochin,06:05:00,11:20:00,315.0,1,No Info,5583
IndiGo,2019-04-09,Kolkata,Banglore,22:15:00,00:50:00,155.0,0,No Info,4174
Multiple Carriers,2019-05-18,Delhi,Cochin,10:35:00,19:15:00,520.0,1,No Info,8309
Jet Airways,2019-05-21,Kolkata,Banglore,20:00:00,12:00:00,960.0,1,In-flight meal not included,10844
IndiGo,2019-06-06,Chennai,Kolkata,14:45:00,17:05:00,140.0,0,No Info,3597
Multiple Carriers,2019-06-24,Delhi,Cochin,08:30:00,19:00:00,630.0,1,No Info,10877
Multiple Carriers,2019-05-27,Delhi,Cochin,11:30:00,21:00:00,570.0,1,In-flight meal not included,6943
Jet Airways,2019-05-18,Kolkata,Banglore,18:55:00,04:40:00,585.0,1,In-flight meal not included,8586
Jet Airways,2019-05-09,Kolkata,Banglore,20:00:00,04:40:00,520.0,1,In-flight meal not included,8586
SpiceJet,2019-06-03,Mumbai,Hyderabad,13:15:00,14:45:00,90.0,0,No check-in baggage included,1965
Jet Airways,2019-03-21,Delhi,Cochin,19:10:00,04:25:00,1995.0,2,In-flight meal not included,8834
Jet Airways,2019-03-06,Banglore,New Delhi,14:05:00,08:15:00,1090.0,1,No Info,14815
Air India,2019-05-24,Delhi,Cochin,22:00:00,19:15:00,1275.0,2,No Info,10441
Jet Airways,2019-06-09,Delhi,Cochin,20:55:00,04:25:00,450.0,1,In-flight meal not included,10577
IndiGo,2019-03-01,Mumbai,Hyderabad,09:10:00,10:40:00,90.0,0,No Info,13999
Jet Airways,2019-05-27,Banglore,Delhi,15:15:00,18:10:00,175.0,0,No Info,7229
Air India,2019-06-12,Kolkata,Banglore,09:50:00,23:15:00,805.0,2,No Info,14960
Air India,2019-05-18,Kolkata,Banglore,05:50:00,08:55:00,1625.0,2,No Info,12723
IndiGo,2019-06-01,Delhi,Cochin,16:10:00,22:30:00,380.0,1,No Info,6938
Jet Airways,2019-06-09,Delhi,Cochin,11:40:00,19:00:00,440.0,2,No Info,18804
Air Asia,2019-06-01,Banglore,Delhi,23:55:00,02:45:00,170.0,0,No Info,7120
GoAir,2019-06-09,Delhi,Cochin,14:25:00,19:35:00,310.0,1,No Info,9069
Jet Airways,2019-06-03,Delhi,Cochin,17:30:00,04:25:00,655.0,1,No Info,14714
Vistara,2019-05-21,Kolkata,Banglore,07:10:00,18:50:00,700.0,1,No Info,9345
Jet Airways,2019-05-21,Delhi,Cochin,15:00:00,04:25:00,805.0,1,In-flight meal not included,12898
SpiceJet,2019-06-15,Chennai,Kolkata,09:45:00,12:00:00,135.0,0,No check-in baggage included,3543
IndiGo,2019-06-01,Chennai,Kolkata,07:55:00,10:15:00,140.0,0,No Info,3850
SpiceJet,2019-05-27,Chennai,Kolkata,09:45:00,12:00:00,135.0,0,No check-in baggage included,3543
Jet Airways,2019-05-09,Delhi,Cochin,08:00:00,19:00:00,660.0,1,No Info,15554
SpiceJet,2019-03-24,Banglore,New Delhi,09:35:00,12:30:00,175.0,0,No check-in baggage included,4273
IndiGo,2019-06-24,Banglore,Delhi,13:00:00,15:50:00,170.0,0,No Info,3943
SpiceJet,2019-05-03,Banglore,Delhi,05:55:00,08:35:00,160.0,0,No Info,3625
Multiple Carriers,2019-06-09,Delhi,Cochin,09:00:00,21:00:00,720.0,1,No Info,7408
IndiGo,2019-06-24,Banglore,Delhi,07:10:00,10:05:00,175.0,0,No Info,4823
IndiGo,2019-03-24,Kolkata,Banglore,05:30:00,08:20:00,170.0,0,No Info,4778
Multiple Carriers,2019-05-06,Delhi,Cochin,07:30:00,19:00:00,690.0,1,No Info,10529
Jet Airways,2019-04-09,Delhi,Cochin,09:25:00,04:25:00,1140.0,2,No Info,11546
Air India,2019-03-24,Kolkata,Banglore,20:30:00,20:25:00,1435.0,1,No Info,12173
Air India,2019-04-21,Delhi,Cochin,05:10:00,08:00:00,170.0,0,No Info,6094
SpiceJet,2019-04-09,Kolkata,Banglore,22:20:00,00:40:00,140.0,0,No Info,3873
SpiceJet,2019-03-24,Banglore,New Delhi,09:35:00,12:30:00,175.0,0,No check-in baggage included,3873
Jet Airways,2019-05-21,Delhi,Cochin,20:55:00,19:00:00,1325.0,1,In-flight meal not included,12898
IndiGo,2019-03-18,Delhi,Cochin,21:05:00,00:20:00,195.0,0,No Info,5021
Jet Airways,2019-04-06,Banglore,Delhi,19:50:00,22:50:00,180.0,0,In-flight meal not included,4544
Jet Airways,2019-03-06,Delhi,Cochin,13:00:00,04:25:00,925.0,1,No Info,15764
IndiGo,2019-04-15,Kolkata,Banglore,06:20:00,10:30:00,250.0,1,No Info,4226
IndiGo,2019-03-15,Banglore,New Delhi,21:20:00,00:15:00,175.0,0,No Info,8033
IndiGo,2019-03-24,Banglore,New Delhi,22:20:00,01:10:00,170.0,0,No Info,7303
Jet Airways,2019-06-27,Delhi,Cochin,19:10:00,12:35:00,1045.0,2,No Info,12819
Jet Airways,2019-06-06,Kolkata,Banglore,10:20:00,17:35:00,435.0,1,No Info,11316
Jet Airways,2019-06-09,Kolkata,Banglore,21:10:00,20:45:00,1415.0,1,In-flight meal not included,10844
IndiGo,2019-05-27,Banglore,Delhi,22:10:00,01:00:00,170.0,0,No Info,3749
Vistara,2019-05-21,Kolkata,Banglore,07:10:00,22:40:00,930.0,1,No Info,8452
Air India,2019-05-21,Kolkata,Banglore,05:50:00,20:25:00,875.0,2,No Info,12303
Jet Airways,2019-06-24,Delhi,Cochin,05:30:00,19:00:00,810.0,2,No Info,13014
Air India,2019-03-27,Delhi,Cochin,05:15:00,06:50:00,1535.0,1,No Info,7165
Jet Airways,2019-06-12,Delhi,Cochin,05:30:00,19:00:00,810.0,2,In-flight meal not included,11507
Jet Airways,2019-04-01,Kolkata,Banglore,09:35:00,10:55:00,1520.0,1,No Info,11467
Air India,2019-06-18,Delhi,Cochin,14:05:00,17:55:00,230.0,0,No Info,5201
Multiple Carriers,2019-06-15,Delhi,Cochin,15:05:00,01:30:00,625.0,2,No Info,15965
Jet Airways,2019-06-12,Delhi,Cochin,05:30:00,19:00:00,810.0,2,No Info,13292
Jet Airways,2019-04-09,Delhi,Cochin,17:30:00,12:35:00,1145.0,1,No Info,11822
Air India,2019-03-21,Delhi,Cochin,09:45:00,09:25:00,1420.0,2,No Info,8140
IndiGo,2019-03-27,Chennai,Kolkata,13:20:00,15:35:00,135.0,0,No Info,3384
IndiGo,2019-06-24,Mumbai,Hyderabad,01:40:00,03:10:00,90.0,0,No Info,2754
Multiple Carriers,2019-05-27,Delhi,Cochin,07:10:00,22:30:00,920.0,1,No Info,7878
Multiple Carriers,2019-04-09,Delhi,Cochin,09:00:00,19:15:00,615.0,1,No Info,12853
Multiple Carriers,2019-06-03,Delhi,Cochin,10:00:00,01:30:00,930.0,1,No Info,9508
SpiceJet,2019-05-21,Kolkata,Banglore,09:00:00,11:25:00,145.0,0,No Info,4174
SpiceJet,2019-04-24,Banglore,Delhi,21:10:00,00:05:00,175.0,0,No Info,3625
Multiple Carriers,2019-06-06,Delhi,Cochin,12:50:00,01:30:00,760.0,1,No Info,6795
IndiGo,2019-03-21,Delhi,Cochin,04:55:00,12:00:00,425.0,1,No Info,6287
Jet Airways,2019-03-21,Delhi,Cochin,19:10:00,04:25:00,1995.0,2,No Info,10929
Air India,2019-05-09,Kolkata,Banglore,20:45:00,23:20:00,155.0,0,No Info,4145
Air India,2019-04-09,Delhi,Cochin,05:10:00,08:00:00,170.0,0,No Info,4729
Jet Airways,2019-03-03,Delhi,Cochin,09:55:00,04:25:00,1110.0,1,No Info,19828
Air India,2019-05-24,Mumbai,Hyderabad,15:00:00,16:25:00,85.0,0,No Info,3100
Jet Airways,2019-06-09,Delhi,Cochin,19:45:00,19:00:00,1395.0,1,In-flight meal not included,10577
IndiGo,2019-06-15,Banglore,Delhi,23:30:00,02:20:00,170.0,0,No Info,4077
SpiceJet,2019-03-27,Kolkata,Banglore,09:00:00,11:30:00,150.0,0,No Info,3847
Jet Airways,2019-03-01,Banglore,New Delhi,22:50:00,09:30:00,640.0,1,1 Long layover,31825
Jet Airways,2019-06-06,Delhi,Cochin,16:00:00,19:00:00,1620.0,1,No Info,14714
Air India,2019-06-06,Kolkata,Banglore,05:50:00,12:30:00,1840.0,2,No Info,12723
